Year (negative values = BC),Temp interpolated,CO2 interpolated,N2O interpolated,Methane interpolated
-390672,-3.85,261.2625,273.0,496.56
-390594,-3.9400000000000004,259.5,271.8,494.71999999999997
-390565,-4.03,260.6333333333333,270.6,492.88
-390281,-4.26,261.76666666666665,269.4,491.03999999999996
-390195,-4.39,262.9,268.2,489.2
-390130,-4.5200000000000005,264.03333333333336,267.0,489.06666666666666
-389991,-4.65,265.1666666666667,268.825,488.93333333333334
-389946,-4.675000000000001,266.3,270.65,488.79999999999995
-389694,-4.7,265.05384615384617,272.475,488.66666666666663
-389601,-4.786666666666667,263.8076923076923,274.3,488.5333333333333
-389581,-4.873333333333333,262.5615384615385,272.64,488.4
-389395,-4.96,261.31538461538463,270.98,494.2
-389090,-4.73,260.0692307692308,269.32,500.0
-389024,-4.713333333333334,258.82307692307694,267.66,505.8
-388965,-4.696666666666666,257.5769230769231,266.0,510.65000000000003
-388793,-4.68,256.33076923076925,266.25,515.5
-388498,-5.35,255.08461538461538,266.5,520.35
-388440,-5.56,253.83846153846153,266.75,525.2
-388346,-5.7700000000000005,252.59230769230768,267.0,533.72
-388185,-5.98,251.34615384615384,264.8,542.24
-387996,-5.890000000000001,250.1,262.6,550.76
-387855,-5.8,250.4923076923077,260.4,559.28
-387821,-6.026666666666666,250.8846153846154,258.2,567.8
-387736,-6.253333333333334,251.27692307692308,256.0,543.7249999999999
-387531,-6.48,251.66923076923075,254.175,519.65
-387186,-6.7,252.06153846153845,252.35,495.575
-387165,-6.42,252.45384615384614,250.52499999999998,471.5
-387098,-6.140000000000001,252.84615384615384,248.7,466.725
-386838,-5.86,253.23846153846154,247.575,461.95
-386517,-5.99,253.63076923076923,246.45,457.17499999999995
-386472,-5.783333333333333,254.0230769230769,245.325,452.4
-386441,-5.576666666666667,254.4153846153846,244.2,454.46
-386194,-5.37,254.8076923076923,244.16,456.52
-386112,-5.359999999999999,255.2,244.12,458.58
-385889,-5.35,255.48571428571427,244.07999999999998,460.64
-385817,-5.1466666666666665,255.77142857142857,244.04,462.7
-385799,-4.943333333333333,256.0571428571428,244.0,479.775
-385587,-4.74,256.34285714285716,251.675,496.85
-385303,-4.56,256.62857142857143,259.35,513.925
-385227,-4.333333333333333,256.9142857142857,267.025,531.0
-385204,-4.1066666666666665,257.2,274.7,557.575
-385027,-3.88,257.48571428571427,275.025,584.15
-384766,-2.67,257.77142857142854,275.35,610.7249999999999
-384664,-2.8766666666666665,258.0571428571428,275.675,637.3
-384628,-3.0833333333333335,258.34285714285716,276.0,630.0999999999999
-384519,-3.29,258.62857142857143,276.425,622.9
-384257,-4.32,258.9142857142857,276.85,615.7
-384194,-4.3175,259.2,277.275,608.5
-384084,-4.3149999999999995,259.9714285714286,277.7,601.3
-384079,-4.3125,260.74285714285713,277.62,594.1
-383993,-4.31,261.51428571428573,277.54,588.4
-383723,-4.93,262.2857142857143,277.46,582.7
-383501,-4.9174999999999995,263.0571428571429,277.38,577.0
-383489,-4.904999999999999,263.8285714285714,277.3,572.9166666666666
-383448,-4.8925,264.6,274.975,568.8333333333334
-383439,-4.88,263.6714285714286,272.65,564.75
-383157,-4.36,262.7428571428572,270.325,560.6666666666666
-382911,-4.633333333333334,261.81428571428575,268.0,556.5833333333334
-382907,-4.906666666666666,260.8857142857143,269.0,552.5
